SOC,Temp,T=10.00,T=11.00,T=12.00,T=13.00,T=14.00,T=15.00,T=16.00,T=17.00,T=18.00,T=19.00,T=20.00,T=21.00,T=22.00,T=23.00,T=24.00,T=25.00,T=26.00,T=27.00,T=28.00,T=29.00,T=30.00,T=31.00,T=32.00,T=33.00,T=34.00,T=35.00,T=36.00,T=37.00,T=38.00,T=39.00,T=40.00,T=41.00,T=42.00,T=43.00,T=44.00,T=45.00,T=46.00,T=47.00,T=48.00,T=49.00,T=50.00
0.2,30.0,0.0003382277270726,0.0003486582382686,0.0003594104131104,0.0003704941712942,0.0003819197384267,0.0003936976554594,0.0004058387884134,0.0004183543384038,0.0004312558519739,0.0004445552317476,0.0004582647474107,0.0004723970470302,0.0004869651687234,0.0005019825526865,0.0005174630535943,0.000533420953382,0.0005498709744213,0.0005668282931033,0.0005843085538394,0.0006023278834949,0.0006209029062668,0.0006400507590212,0.0006597891071033,0.000680136160635,0.0007011106913149,0.0007227320497372,0.0007450201832434,0.0007679956543257,0.0007916796595971,0.0008160940493473,0.0008412613477009,0.0008672047733978,0.0008939482612143,0.0009215164840443,0.0009499348756626,0.000979229654189,0.0010094278462766,0.0010405573120459,0.0010726467707881,0.0011057258274606,0.001139825
0.21,31.0,0.000344896138975,0.0003555322954787,0.0003664964574669,0.0003777987402099,0.0003894495709201,0.0004014596983715,0.000413840202817,0.00042660250621,0.0004397583827426,0.0004533199697078,0.0004672997786973,0.0004817107071441,0.000496566050222,0.0005118795131105,0.0005276652236396,0.0005439377453236,0.0005607120907968,0.000578003735664,0.000595828632778,0.0006142032269571,0.0006331444701569,0.0006526698371096,0.0006727973414457,0.0006935455523134,0.0007149336115093,0.000736981251139,0.0007597088118206,0.0007831372614512,0.0008072882145509,0.0008321839522042,0.0008578474426156,0.0008843023622998,0.0009115731179249,0.0009396848688294,0.000968663550234,0.0009985358971682,0.0010293294691357,0.0010610726755402,0.0010937948018951,0.0011275260368416,0.0011622975
0.22,32.0,0.0003515645508774,0.0003624063526888,0.0003735825018234,0.0003851033091257,0.0003969794034135,0.0004092217412837,0.0004218416172206,0.0004348506740163,0.0004482609135114,0.000462084707668,0.0004763348099838,0.0004910243672581,0.0005061669317206,0.0005217764735344,0.0005378673936849,0.0005544545372652,0.0005715532071723,0.0005891791782247,0.0006073487117166,0.0006260785704194,0.0006453860340471,0.000665288915198,0.0006858055757882,0.0007069549439918,0.0007287565317037,0.0007512304525407,0.0007743974403977,0.0007982788685767,0.0008228967695048,0.0008482738550612,0.0008744335375304,0.0009013999512018,0.0009291979746354,0.0009578532536145,0.0009873922248054,0.0010178421401474,0.0010492310919949,0.0010815880390346,0.0011149428330021,0.0011493262462225,0.00118477
0.23,33.0,0.0003582329627798,0.0003692804098989,0.0003806685461799,0.0003924078780415,0.0004045092359069,0.0004169837841958,0.0004298430316243,0.0004430988418226,0.0004567634442801,0.0004708494456282,0.0004853698412703,0.000500338027372,0.0005157678132191,0.0005316734339584,0.0005480695637302,0.0005649713292069,0.0005823943235477,0.0006003546207854,0.0006188687906552,0.0006379539138816,0.0006576275979372,0.0006779079932864,0.0006988138101306,0.0007203643356703,0.0007425794518981,0.0007654796539424,0.0007890860689749,0.0008134204757022,0.0008385053244587,0.0008643637579182,0.0008910196324451,0.0009184975401037,0.000946822831346,0.0009760216383997,0.0010061208993768,0.0010371483831266,0.0010691327148541,0.0011021034025289,0.0011360908641091,0.0011711264556034,0.0012072425
0.24,34.0,0.0003649013746822,0.000376154467109,0.0003877545905364,0.0003997124469572,0.0004120390684003,0.0004247458271079,0.0004378444460279,0.0004513470096289,0.0004652659750489,0.0004796141835883,0.0004944048725569,0.000509651687486,0.0005253686947177,0.0005415703943824,0.0005582717337756,0.0005754881211485,0.0005932354399232,0.0006115300633461,0.0006303888695937,0.0006498292573438,0.0006698691618274,0.0006905270713748,0.0007118220444731,0.0007337737273487,0.0007564023720925,0.0007797288553441,0.000803774697552,0.0008285620828277,0.0008541138794126,0.0008804536607752,0.0009076057273599,0.0009355951290057,0.0009644476880566,0.0009941900231848,0.0010248495739482,0.0010564546261058,0.0010890343377132,0.0011226187660233,0.0011572388952161,0.0011929266649843,0.001229715
0.25,35.0,0.0003715697865846,0.0003830285243191,0.0003948406348928,0.000407017015873,0.0004195689008937,0.00043250787002,0.0004458458604315,0.0004595951774351,0.0004737685058176,0.0004883789215485,0.0005034399038434,0.0005189653475999,0.0005349695762163,0.0005514673548063,0.0005684739038209,0.0005860049130902,0.0006040765562987,0.0006227055059069,0.0006419089485323,0.0006617046008061,0.0006821107257175,0.0007031461494632,0.0007248302788155,0.0007471831190271,0.0007702252922869,0.0007939780567459,0.0008184633261291,0.0008437036899532,0.0008697224343664,0.0008965435636322,0.0009241918222747,0.0009526927179077,0.0009820725447672,0.0010123584079699,0.0010435782485196,0.001075760869085,0.0011089359605724,0.0011431341295176,0.0011783869263231,0.0012147268743652,0.0012521875
0.26,36.0,0.000378238198487,0.0003899025815292,0.0004019266792493,0.0004143215847888,0.0004270987333871,0.0004402699129322,0.0004538472748352,0.0004678433452414,0.0004822710365864,0.0004971436595087,0.00051247493513,0.0005282790077139,0.0005445704577149,0.0005613643152303,0.0005786760738662,0.0005965217050318,0.0006149176726742,0.0006338809484676,0.0006534290274709,0.0006735799442683,0.0006943522896076,0.0007157652275516,0.000737838513158,0.0007605925107056,0.0007840482124813,0.0008082272581476,0.0008331519547063,0.0008588452970787,0.0008853309893203,0.0009126334664891,0.0009407779171894,0.0009697903068096,0.0009996974014778,0.001030526792755,0.001062306923091,0.0010950671120642,0.0011288375834316,0.001163649493012,0.0011995349574301,0.0012365270837462,0.00127466
0.27,37.0,0.0003849066103893,0.0003967766387393,0.0004090127236058,0.0004216261537045,0.0004346285658805,0.0004480319558443,0.0004618486892388,0.0004760915130477,0.0004907735673551,0.0005059083974688,0.0005215099664165,0.0005375926678278,0.0005541713392135,0.0005712612756543,0.0005888782439115,0.0006070384969734,0.0006257587890497,0.0006450563910283,0.0006649491064094,0.0006854552877305,0.0007065938534978,0.00072838430564,0.0007508467475004,0.000774001902384,0.0007978711326757,0.0008224764595493,0.0008478405832834,0.0008739869042042,0.0009009395442742,0.0009287233693461,0.0009573640121042,0.0009868878957116,0.0010173222581884,0.0010486951775401,0.0010810355976623,0.0011143733550434,0.0011487392062907,0.0011841648565064,0.0012206829885371,0.0012583272931271,0.0012971325
0.28,38.0,0.0003915750222917,0.0004036506959494,0.0004160987679623,0.0004289307226203,0.0004421583983739,0.0004557939987564,0.0004698501036424,0.0004843396808539,0.0004992760981238,0.000514673135429,0.0005305449977031,0.0005469063279418,0.0005637722207121,0.0005811582360782,0.0005990804139568,0.0006175552889151,0.0006365999054252,0.000656231833589,0.000676469185348,0.0006973306311928,0.0007188354173879,0.0007410033837284,0.0007638549818429,0.0007874112940624,0.0008116940528701,0.000836725660951,0.0008625292118606,0.0008891285113298,0.000916548099228,0.0009448132722031,0.0009739501070189,0.0010039854846136,0.0010349471148989,0.0010668635623252,0.0010997642722337,0.0011336795980226,0.0011686408291499,0.0012046802200007,0.0012418310196441,0.001280127502508,0.001319605
0.29,39.0,0.0003982434341941,0.0004105247531594,0.0004231848123188,0.000436235291536,0.0004496882308673,0.0004635560416685,0.0004778515180461,0.0004925878486602,0.0005077786288926,0.0005234378733892,0.0005395800289896,0.0005562199880557,0.0005733731022107,0.0005910551965022,0.0006092825840021,0.0006280720808567,0.0006474410218006,0.0006674072761497,0.0006879892642866,0.000709205974655,0.0007310769812781,0.0007536224618167,0.0007768632161853,0.0008008206857409,0.0008255169730645,0.0008509748623528,0.0008772178404377,0.0009042701184553,0.0009321566541819,0.0009609031750601,0.0009905362019337,0.0010210830735155,0.0010525719716095,0.0010850319471103,0.0011184929468051,0.0011529858410018,0.0011885424520091,0.0012251955834951,0.0012629790507511,0.0013019277118889,0.0013420775
0.3,40.0,0.0004049118460965,0.0004173988103695,0.0004302708566753,0.0004435398604518,0.0004572180633607,0.0004713180845807,0.0004858529324497,0.0005008360164665,0.0005162811596613,0.0005322026113493,0.0005486150602762,0.0005655336481697,0.0005829739837093,0.0006009521569262,0.0006194847540474,0.0006385888727983,0.0006582821381761,0.0006785827187104,0.0006995093432252,0.0007210813181172,0.0007433185451682,0.0007662415399051,0.0007898714505278,0.0008142300774193,0.0008393398932589,0.0008652240637545,0.0008919064690148,0.0009194117255808,0.0009477652091358,0.0009769930779171,0.0010071222968484,0.0010381806624175,0.0010701968283201,0.0011032003318954,0.0011372216213765,0.001172292083981,0.0012084440748682,0.0012457109469894,0.0012841270818581,0.0013237279212699,0.00136455
0.31,41.0,0.0004115802579989,0.0004242728675796,0.0004373569010317,0.0004508444293676,0.0004647478958541,0.0004790801274928,0.0004938543468533,0.0005090841842727,0.0005247836904301,0.0005409673493095,0.0005576500915627,0.0005748473082837,0.0005925748652079,0.0006108491173501,0.0006296869240928,0.00064910566474,0.0006691232545516,0.0006897581612711,0.0007110294221637,0.0007329566615795,0.0007555601090584,0.0007788606179935,0.0008028796848702,0.0008276394690977,0.0008531628134533,0.0008794732651562,0.000906595097592,0.0009345533327063,0.0009633737640897,0.000993082980774,0.0010237083917632,0.0010552782513195,0.0010878216850307,0.0011213687166805,0.0011559502959479,0.0011915983269602,0.0012283456977274,0.0012662263104838,0.0013052751129651,0.0013455281306508,0.0013870225
0.32,42.0,0.0004182486699013,0.0004311469247897,0.0004444429453882,0.0004581489982833,0.0004722777283475,0.0004868421704049,0.000501855761257,0.000517332352079,0.0005332862211988,0.0005497320872697,0.0005666851228493,0.0005841609683976,0.0006021757467065,0.0006207460777741,0.0006398890941381,0.0006596224566816,0.0006799643709271,0.0007009336038319,0.0007225495011023,0.0007448320050417,0.0007678016729485,0.0007914796960819,0.0008158879192127,0.0008410488607762,0.0008669857336477,0.0008937224665579,0.0009212837261691,0.0009496949398318,0.0009789823190435,0.001009172883631,0.0010402944866779,0.0010723758402214,0.0011054465417413,0.0011395371014656,0.0011746789705193,0.0012109045699394,0.0012482473205866,0.0012867416739781,0.0013264231440721,0.0013673283400317,0.001409495
0.33,43.0,0.0004249170818037,0.0004380209819998,0.0004515289897447,0.0004654535671991,0.0004798075608409,0.000494604213317,0.0005098571756606,0.0005255805198853,0.0005417887519676,0.0005584968252298,0.0005757201541358,0.0005934746285116,0.0006117766282051,0.0006306430381981,0.0006500912641834,0.0006701392486233,0.0006908054873026,0.0007121090463926,0.0007340695800409,0.0007567073485039,0.0007800432368386,0.0008040987741703,0.0008288961535551,0.0008544582524546,0.0008808086538421,0.0009079716679597,0.0009359723547463,0.0009648365469573,0.0009945908739974,0.001025262786488,0.0010568805815927,0.0010894734291234,0.0011230713984518,0.0011577054862508,0.0011934076450907,0.0012302108129186,0.0012681489434457,0.0013072570374725,0.0013475711751791,0.0013891285494126,0.0014319675
0.34,44.0,0.0004315854937061,0.0004448950392099,0.0004586150341012,0.0004727581361149,0.0004873373933343,0.0005023662562292,0.0005178585900642,0.0005338286876915,0.0005502912827363,0.00056726156319,0.0005847551854224,0.0006027882886255,0.0006213775097037,0.000640539998622,0.0006602934342287,0.0006806560405649,0.000701646603678,0.0007232844889533,0.0007455896589794,0.0007685826919662,0.0007922848007288,0.0008167178522587,0.0008419043878976,0.000867867644133,0.0008946315740365,0.0009222208693614,0.0009506609833234,0.0009799781540828,0.0010101994289513,0.001041352689345,0.0010734666765074,0.0011065710180254,0.0011406962551624,0.0011758738710359,0.001212136319662,0.0012495170558978,0.0012880505663049,0.0013277724009668,0.0013687192062861,0.0014109287587935,0.00145444
