SOC,Temp,T=10.00,T=11.00,T=12.00,T=13.00,T=14.00,T=15.00,T=16.00,T=17.00,T=18.00,T=19.00,T=20.00,T=21.00,T=22.00,T=23.00,T=24.00,T=25.00,T=26.00,T=27.00,T=28.00,T=29.00,T=30.00,T=31.00,T=32.00,T=33.00,T=34.00,T=35.00,T=36.00,T=37.00,T=38.00,T=39.00,T=40.00,T=41.00,T=42.00,T=43.00,T=44.00,T=45.00,T=46.00,T=47.00,T=48.00,T=49.00,T=50.00
0.5,,0.0020900783414216,0.0022251332030855,0.0023689149221584,0.0025219874031105,0.0026849509883001,0.002858444812485,0.0030431493094761,0.0032397888807633,0.0034491347365814,0.0036720079205561,0.0039092825297951,0.0041618891430512,0.0044308184704051,0.0047171252387779,0.0050219323285166,0.005346435177272,0.0060272852709515,0.006771572307375,0.0075808792296693,0.0084559197470945,0.0093963454080813,0.0104005414029184,0.011465415632347,0.0125861870399257,0.0137561807956161,0.0149666395904983,0.0155111042438214,0.0160753757320005,0.0166601745989765,0.0172662476010345,0.0178943686603708,0.0185453398533491,0.019219992434709,0.0199191878990322,0.0206438190808246,0.0213948112946173,0.0221731235165427,0.0229797496088946,0.0238157195892369,0.0246821009456788,0.02558
0.51,,0.002103294532654,0.0022392033866508,0.0023838942805892,0.0025379346846763,0.002701928737415,0.0028765196150034,0.0030623920538391,0.0032602750360199,0.0034709446483735,0.0036952271262305,0.0039340020938761,0.0041882060143917,0.004458835862414,0.0047469530342186,0.005053687510461,0.0053802422879024,0.0060653976006065,0.0068143909868401,0.0076288153991532,0.0085093890598033,0.0094557613138576,0.0104663071406792,0.01153791488874,0.0126657732695468,0.0138431652461123,0.0150612781344296,0.0156091856007971,0.0161770251465685,0.0167655218719,0.0173754272550403,0.0180075201119272,0.0186626075906939,0.0193415262023523,0.0200451428889723,0.02077435613072,0.0215300970931671,0.0223133308163394,0.0231250574470197,0.0239663135158811,0.02483817326108,0.02574175
0.52,,0.0021165107238864,0.002253273570216,0.0023988736390199,0.0025538819662421,0.0027189064865298,0.0028945944175217,0.0030816347982022,0.0032807611912765,0.0034927545601656,0.0037184463319048,0.0039587216579572,0.0042145228857321,0.0044868532544229,0.0047767808296593,0.0050854426924054,0.0054140493985327,0.0061035099302616,0.0068572096663052,0.0076767515686372,0.0085628583725122,0.0095151772196339,0.0105320728784401,0.011610414145133,0.012745359499168,0.0139301496966084,0.0151559166783609,0.0157072669577727,0.0162786745611366,0.0168708691448236,0.017484606909046,0.0181206715634837,0.0187798753280387,0.0194630599699955,0.0201710978789125,0.0209048931806153,0.0216653828917169,0.0224535381161361,0.0232703652851447,0.0241169074425253,0.0249942455764813,0.0259035
0.53,,0.0021297269151188,0.0022673437537813,0.0024138529974507,0.0025698292478079,0.0027358842356446,0.0029126692200401,0.0031008775425653,0.0033012473465331,0.0035145644719577,0.0037416655375792,0.0039834412220383,0.0042408397570726,0.0045148706464318,0.0048066086250999,0.0051171978743498,0.005447856509163,0.0061416222599167,0.0069000283457704,0.0077246877381211,0.008616327685221,0.0095745931254101,0.0105978386162009,0.011682913401526,0.0128249457287891,0.0140171341471045,0.0152505552222922,0.0158053483147484,0.0163803239757046,0.0169762164177471,0.0175937865630518,0.0182338230150402,0.0188971430653835,0.0195845937376388,0.0202970528688526,0.0210354302305107,0.0218006686902668,0.0225937454159329,0.0234156731232698,0.0242675013691695,0.0251503178918825,0.02606525
0.54,,0.0021429431063513,0.0022814139373465,0.0024288323558815,0.0025857765293737,0.0027528619847595,0.0029307440225584,0.0031201202869284,0.0033217335017897,0.0035363743837498,0.0037648847432536,0.0040081607861194,0.004267156628413,0.0045428880384408,0.0048364364205406,0.0051489530562942,0.0054816636197934,0.0061797345895717,0.0069428470252355,0.007772623907605,0.0086697969979299,0.0096340090311864,0.0106636043539617,0.0117554126579189,0.0129045319584102,0.0141041185976006,0.0153451937662236,0.0159034296717241,0.0164819733902727,0.0170815636906707,0.0177029662170575,0.0183469744665967,0.0190144108027282,0.0197061275052819,0.0204230078587927,0.0211659672804061,0.0219359544888166,0.0227339527157296,0.0235609809613948,0.0244180952958137,0.0253063902072838,0.0262269999999999
0.55,,0.0021561592975837,0.0022954841209118,0.0024438117143122,0.0026017238109395,0.0027698397338743,0.0029488188250768,0.0031393630312915,0.0033422196570463,0.003558184295542,0.0037881039489279,0.0040328803502005,0.0042934734997535,0.0045709054304497,0.0048662642159813,0.0051807082382386,0.0055154707304237,0.0062178469192268,0.0069856657047006,0.007820560077089,0.0087232663106388,0.0096934249369627,0.0107293700917226,0.0118279119143119,0.0129841181880313,0.0141911030480968,0.0154398323101549,0.0160015110286998,0.0165836228048408,0.0171869109635942,0.0178121458710633,0.0184601259181532,0.019131678540073,0.0198276612729252,0.0205489628487328,0.0212965043303014,0.0220712402873664,0.0228741600155264,0.0237062887995199,0.0245686892224579,0.025462462522685,0.02638875
0.56,,0.0021693754888161,0.002309554304477,0.002458791072743,0.0026176710925053,0.0027868174829892,0.0029668936275951,0.0031586057756546,0.0033627058123028,0.0035799942073341,0.0038113231546023,0.0040575999142816,0.0043197903710939,0.0045989228224586,0.004896092011422,0.005212463420183,0.005549277841054,0.0062559592488818,0.0070284843841657,0.0078684962465729,0.0087767356233476,0.009752840842739,0.0107951358294834,0.0119004111707049,0.0130637044176524,0.0142780874985929,0.0155344708540862,0.0160995923856755,0.0166852722194088,0.0172922582365178,0.0179213255250691,0.0185732773697097,0.0192489462774178,0.0199491950405685,0.020674917838673,0.0214270413801968,0.0222065260859162,0.0230143673153231,0.0238515966376449,0.0247192831491022,0.0256185348380862,0.0265505
0.57,,0.0021825916800485,0.0023236244880423,0.0024737704311738,0.0026336183740711,0.002803795232104,0.0029849684301135,0.0031778485200177,0.0033831919675594,0.0036018041191262,0.0038345423602766,0.0040823194783627,0.0043461072424344,0.0046269402144675,0.0049259198068626,0.0052442186021273,0.0055830849516843,0.0062940715785369,0.0070713030636309,0.0079164324160568,0.0088302049360565,0.0098122567485152,0.0108609015672442,0.0119729104270978,0.0131432906472735,0.014365071949089,0.0156291093980175,0.0161976737426512,0.0167869216339769,0.0173976055094413,0.0180305051790748,0.0186864288212662,0.0193662140147625,0.0200707288082117,0.0208008728286131,0.0215575784300922,0.022341811884466,0.0231545746151199,0.02399690447577,0.0248698770757464,0.0257746071534875,0.02671225
0.58,,0.0021958078712809,0.0023376946716075,0.0024887497896046,0.0026495656556369,0.0028207729812188,0.0030030432326319,0.0031970912643808,0.003403678122816,0.0036236140309183,0.003857761565951,0.0041070390424438,0.0043724241137748,0.0046549576064764,0.0049557476023033,0.0052759737840717,0.0056168920623147,0.0063321839081919,0.007114121743096,0.0079643685855408,0.0088836742487653,0.0098716726542915,0.0109266673050051,0.0120454096834908,0.0132228768768946,0.0144520563995851,0.0157237479419488,0.0162957550996269,0.016888571048545,0.0175029527823649,0.0181396848330806,0.0187995802728227,0.0194834817521073,0.0201922625758549,0.0209268278185532,0.0216881154799875,0.0224770976830158,0.0232947819149166,0.024142212313895,0.0250204710023906,0.0259306794688887,0.026874
0.59,,0.0022090240625133,0.0023517648551728,0.0025037291480353,0.0026655129372027,0.0028377507303337,0.0030211180351502,0.0032163340087438,0.0034241642780726,0.0036454239427104,0.0038809807716253,0.0041317586065249,0.0043987409851152,0.0046829749984853,0.004985575397744,0.0053077289660161,0.005650699172945,0.006370296237847,0.0071569404225611,0.0080123047550247,0.0089371435614742,0.0099310885600678,0.0109924330427659,0.0121179089398838,0.0133024631065157,0.0145390408500813,0.0158183864858801,0.0163938364566026,0.016990220463113,0.0176083000552884,0.0182488644870863,0.0189127317243792,0.0196007494894521,0.0203137963434982,0.0210527828084933,0.0218186525298829,0.0226123834815657,0.0234349892147134,0.0242875201520201,0.0251710649290348,0.0260867517842899,0.02703575
0.6,,0.0022222402537457,0.002365835038738,0.0025187085064661,0.0026814602187685,0.0028547284794485,0.0030391928376686,0.0032355767531069,0.0034446504333292,0.0036672338545025,0.0039041999772997,0.004156478170606,0.0044250578564557,0.0047109923904942,0.0050154031931846,0.0053394841479605,0.0056845062835753,0.0064084085675021,0.0071997591020262,0.0080602409245086,0.008990612874183,0.0099905044658441,0.0110581987805267,0.0121904081962767,0.0133820493361368,0.0146260253005774,0.0159130250298115,0.0164919178135783,0.0170918698776811,0.017713647328212,0.0183580441410921,0.0190258831759356,0.0197180172267968,0.0204353301111415,0.0211787377984335,0.0219491895797782,0.0227476692801155,0.0235751965145101,0.0244328279901451,0.025321658855679,0.0262428240996912,0.0271975
0.61,,0.0022354564449781,0.0023799052223033,0.0025336878648969,0.0026974075003343,0.0028717062285633,0.0030572676401869,0.00325481949747,0.0034651365885858,0.0036890437662946,0.003927419182974,0.0041811977346871,0.0044513747277961,0.0047390097825032,0.0050452309886253,0.0053712393299049,0.0057183133942056,0.0064465208971571,0.0072425777814914,0.0081081770939926,0.0090440821868919,0.0100499203716204,0.0111239645182876,0.0122629074526697,0.0134616355657579,0.0147130097510735,0.0160076635737428,0.0165899991705539,0.0171935192922492,0.0178189946011355,0.0184672237950979,0.0191390346274921,0.0198352849641416,0.0205568638787847,0.0213046927883736,0.0220797266296736,0.0228829550786653,0.0237154038143069,0.0245781358282702,0.0254722527823233,0.0263988964150924,0.02735925
0.62,,0.0022486726362105,0.0023939754058685,0.0025486672233276,0.0027133547819001,0.0028886839776782,0.0030753424427053,0.0032740622418331,0.0034856227438424,0.0037108536780867,0.0039506383886484,0.0042059172987682,0.0044776915991366,0.0047670271745121,0.005075058784066,0.0054029945118493,0.005752120504836,0.0064846332268122,0.0072853964609565,0.0081561132634765,0.0090975514996007,0.0101093362773967,0.0111897302560484,0.0123354067090627,0.0135412217953791,0.0147999942015696,0.0161023021176741,0.0166880805275296,0.0172951687068172,0.0179243418740591,0.0185764034491036,0.0192521860790486,0.0199525527014864,0.0206783976464279,0.0214306477783137,0.022210263679569,0.0230182408772151,0.0238556111141036,0.0247234436663952,0.0256228467089675,0.0265549687304936,0.0275209999999999
0.63,,0.0022618888274429,0.0024080455894338,0.0025636465817584,0.0027293020634659,0.002905661726793,0.0030934172452236,0.0032933049861962,0.0035061088990989,0.0037326635898788,0.0039738575943227,0.0042306368628493,0.004504008470477,0.004795044566521,0.0051048865795066,0.0054347496937937,0.0057859276154663,0.0065227455564672,0.0073282151404216,0.0082040494329604,0.0091510208123096,0.0101687521831729,0.0112554959938092,0.0124079059654556,0.0136208080250002,0.0148869786520658,0.0161969406616054,0.0167861618845053,0.0173968181213853,0.0180296891469826,0.0186855831031094,0.0193653375306051,0.0200698204388312,0.0207999314140712,0.0215566027682539,0.0223408007294643,0.0231535266757649,0.0239958184139004,0.0248687515045203,0.0257734406356117,0.0267110410458949,0.02768275
0.64,,0.0022751050186753,0.002422115772999,0.0025786259401892,0.0027452493450317,0.0029226394759079,0.003111492047742,0.0033125477305593,0.0035265950543555,0.0037544735016709,0.0039970767999971,0.0042553564269304,0.0045303253418175,0.0048230619585299,0.0051347143749473,0.0054665048757381,0.0058197347260966,0.0065608578861223,0.0073710338198867,0.0082519856024444,0.0092044901250185,0.0102281680889492,0.01132126173157,0.0124804052218486,0.0137003942546213,0.0149739631025619,0.0162915792055367,0.016884243241481,0.0174984675359533,0.0181350364199062,0.0187947627571151,0.0194784889821616,0.0201870881761759,0.0209214651817144,0.021682557758194,0.0224713377793597,0.0232888124743148,0.0241360257136971,0.0250140593426453,0.0259240345622559,0.0268671133612961,0.0278444999999999
0.65,,0.0022883212099077,0.0024361859565643,0.00259360529862,0.0027611966265975,0.0029396172250227,0.0031295668502603,0.0033317904749224,0.0035470812096121,0.003776283413463,0.0040202960056714,0.0042800759910114,0.0045566422131579,0.0048510793505388,0.005164542170388,0.0054982600576825,0.0058535418367269,0.0065989702157774,0.0074138524993519,0.0082999217719283,0.0092579594377273,0.0102875839947255,0.0113870274693309,0.0125529044782416,0.0137799804842424,0.015060947553058,0.016386217749468,0.0169823245984567,0.0176001169505214,0.0182403836928297,0.0189039424111209,0.0195916404337181,0.0203043559135207,0.0210429989493577,0.0218085127481341,0.0226018748292551,0.0234240982728646,0.0242762330134938,0.0251593671807704,0.0260746284889001,0.0270231856766973,0.02800625
0.66,,0.0023015374011401,0.0024502561401295,0.0026085846570507,0.0027771439081633,0.0029565949741375,0.0031476416527787,0.0033510332192854,0.0035675673648687,0.0037980933252551,0.0040435152113458,0.0043047955550925,0.0045829590844983,0.0048790967425477,0.0051943699658287,0.0055300152396269,0.0058873489473573,0.0066370825454324,0.007456671178817,0.0083478579414122,0.0093114287504362,0.0103469999005018,0.0114527932070917,0.0126254037346345,0.0138595667138635,0.0151479320035542,0.0164808562933994,0.0170804059554324,0.0177017663650895,0.0183457309657533,0.0190131220651267,0.0197047918852746,0.0204216236508655,0.0211645327170009,0.0219344677380742,0.0227324118791504,0.0235593840714144,0.0244164403132906,0.0253046750188954,0.0262252224155443,0.0271792579920986,0.028168
0.67,,0.0023147535923725,0.0024643263236948,0.0026235640154815,0.0027930911897291,0.0029735727232524,0.003165716455297,0.0033702759636485,0.0035880535201253,0.0038199032370472,0.0040667344170201,0.0043295151191736,0.0046092759558388,0.0049071141345566,0.0052241977612693,0.0055617704215713,0.0059211560579876,0.0066751948750875,0.0074994898582821,0.0083957941108962,0.009364898063145,0.0104064158062781,0.0115185589448525,0.0126979029910275,0.0139391529434846,0.0152349164540503,0.0165754948373307,0.0171784873124081,0.0178034157796575,0.0184510782386769,0.0191223017191324,0.0198179433368311,0.0205388913882102,0.0212860664846442,0.0220604227280144,0.0228629489290458,0.0236946698699642,0.0245566476130873,0.0254499828570205,0.0263758163421886,0.0273353303074998,0.02832975
0.68,,0.0023279697836049,0.00247839650726,0.0026385433739123,0.0028090384712949,0.0029905504723672,0.0031837912578154,0.0033895187080116,0.0036085396753819,0.0038417131488393,0.0040899536226945,0.0043542346832547,0.0046355928271792,0.0049351315265656,0.00525402555671,0.0055935256035157,0.0059549631686179,0.0067133072047425,0.0075423085377472,0.0084437302803801,0.0094183673758539,0.0104658317120543,0.0115843246826134,0.0127704022474205,0.0140187391731057,0.0153219009045464,0.016670133381262,0.0172765686693838,0.0179050651942256,0.0185564255116004,0.0192314813731382,0.0199310947883875,0.020656159125555,0.0214076002522874,0.0221863777179545,0.0229934859789411,0.0238299556685139,0.0246968549128841,0.0255952906951455,0.0265264102688328,0.027491402622901,0.0284915
0.69,,0.0023411859748373,0.0024924666908253,0.002653522732343,0.0028249857528607,0.003007528221482,0.0032018660603337,0.0034087614523747,0.0036290258306385,0.0038635230606314,0.0041131728283689,0.0043789542473358,0.0046619096985197,0.0049631489185745,0.0052838533521507,0.0056252807854601,0.0059887702792483,0.0067514195343976,0.0075851272172124,0.008491666449864,0.0094718366885627,0.0105252476178306,0.0116500904203742,0.0128429015038135,0.0140983254027268,0.0154088853550425,0.0167647719251933,0.0173746500263594,0.0180067146087937,0.0186617727845239,0.0193406610271439,0.020044246239944,0.0207734268628998,0.0215291340199307,0.0223123327078946,0.0231240230288365,0.0239652414670638,0.0248370622126808,0.0257405985332705,0.026677004195477,0.0276474749383023,0.02865325
0.7,,0.0023544021660698,0.0025065368743905,0.0026685020907738,0.0028409330344265,0.0030245059705969,0.0032199408628521,0.0034280041967378,0.003649511985895,0.0038853329724235,0.0041363920340432,0.0044036738114169,0.0046882265698601,0.0049911663105834,0.0053136811475913,0.0056570359674045,0.0060225773898786,0.0067895318640527,0.0076279458966775,0.008539602619348,0.0095253060012716,0.0105846635236069,0.011715856158135,0.0129154007602064,0.0141779116323479,0.0154958698055387,0.0168594104691246,0.0174727313833351,0.0181083640233617,0.0187671200574475,0.0194498406811497,0.0201573976915005,0.0208906946002446,0.0216506677875739,0.0224382876978347,0.0232545600787319,0.0241005272656137,0.0249772695124776,0.0258859063713956,0.0268275981221212,0.0278035472537035,0.0288149999999999
0.71,,0.0023676183573022,0.0025206070579558,0.0026834814492046,0.0028568803159923,0.0030414837197117,0.0032380156653704,0.0034472469411009,0.0036699981411516,0.0039071428842156,0.0041596112397176,0.004428393375498,0.0047145434412006,0.0050191837025923,0.005343508943032,0.0056887911493488,0.0060563845005089,0.0068276441937077,0.0076707645761426,0.0085875387888319,0.0095787753139805,0.0106440794293832,0.0117816218958959,0.0129879000165994,0.014257497861969,0.0155828542560348,0.016954049013056,0.0175708127403108,0.0182100134379298,0.0188724673303711,0.0195590203351555,0.020270549143057,0.0210079623375893,0.0217722015552171,0.0225642426877749,0.0233850971286272,0.0242358130641635,0.0251174768122743,0.0260312142095206,0.0269781920487654,0.0279596195691047,0.02897675
0.72,,0.0023808345485346,0.002534677241521,0.0026984608076354,0.0028728275975581,0.0030584614688266,0.0032560904678888,0.003466489685464,0.0036904842964082,0.0039289527960077,0.0041828304453919,0.0044531129395791,0.004740860312541,0.0050472010946012,0.0053733367384727,0.0057205463312932,0.0060901916111392,0.0068657565233628,0.0077135832556077,0.0086354749583158,0.0096322446266893,0.0107034953351594,0.0118473876336567,0.0130603992729924,0.0143370840915901,0.0156698387065309,0.0170486875569873,0.0176688940972865,0.0183116628524979,0.0189778146032946,0.0196681999891612,0.0203837005946135,0.0211252300749341,0.0218937353228604,0.022690197677715,0.0235156341785226,0.0243710988627133,0.0252576841120711,0.0261765220476457,0.0271287859754096,0.028115691884506,0.0291384999999999
0.73,,0.002394050739767,0.0025487474250863,0.0027134401660661,0.0028887748791239,0.0030754392179414,0.0032741652704071,0.0034857324298271,0.0037109704516648,0.0039507627077998,0.0042060496510663,0.0044778325036602,0.0047671771838815,0.0050752184866101,0.0054031645339133,0.0057523015132376,0.0061239987217696,0.0069038688530178,0.0077564019350729,0.0086834111277998,0.0096857139393982,0.0107629112409357,0.0119131533714175,0.0131328985293853,0.0144166703212113,0.015756823157027,0.0171433261009186,0.0177669754542622,0.0184133122670659,0.0190831618762182,0.019777379643167,0.0204968520461699,0.0212424978122789,0.0220152690905036,0.0228161526676551,0.023646171228418,0.0245063846612631,0.0253978914118678,0.0263218298857707,0.0272793799020539,0.0282717641999072,0.02930025
0.74,,0.0024072669309994,0.0025628176086515,0.0027284195244969,0.0029047221606897,0.0030924169670562,0.0032922400729255,0.0035049751741901,0.0037314566069214,0.003972572619592,0.0042292688567406,0.0045025520677413,0.0047934940552219,0.005103235878619,0.005432992329354,0.005784056695182,0.0061578058323999,0.0069419811826729,0.007799220614538,0.0087313472972837,0.009739183252107,0.010822327146712,0.0119789191091784,0.0132053977857783,0.0144962565508324,0.0158438076075232,0.0172379646448499,0.0178650568112379,0.018514961681634,0.0191885091491417,0.0198865592971727,0.0206100034977265,0.0213597655496236,0.0221368028581469,0.0229421076575953,0.0237767082783133,0.0246416704598129,0.0255380987116646,0.0264671377238958,0.0274299738286981,0.0284278365153084,0.029462
0.75,,0.0024204831222318,0.0025768877922168,0.0027433988829277,0.0029206694422555,0.0031093947161711,0.0033103148754438,0.0035242179185532,0.003751942762178,0.0039943825313841,0.004252488062415,0.0045272716318224,0.0048198109265623,0.005131253270628,0.0054628201247947,0.0058158118771264,0.0061916129430302,0.0069800935123279,0.0078420392940031,0.0087792834667676,0.0097926525648159,0.0108817430524883,0.0120446848469392,0.0132778970421713,0.0145758427804535,0.0159307920580193,0.0173326031887812,0.0179631381682136,0.018616611096202,0.0192938564220653,0.0199957389511785,0.020723154949283,0.0214770332869684,0.0222583366257901,0.0230680626475354,0.0239072453282087,0.0247769562583628,0.0256783060114613,0.0266124455620208,0.0275805677553423,0.0285839088307097,0.02962375
0.76,,0.0024336993134642,0.002590957975782,0.0027583782413584,0.0029366167238213,0.0031263724652859,0.0033283896779622,0.0035434606629163,0.0037724289174346,0.0040161924431762,0.0042757072680893,0.0045519911959035,0.0048461277979028,0.0051592706626369,0.0054926479202354,0.0058475670590708,0.0062254200536605,0.007018205841983,0.0078848579734682,0.0088272196362516,0.0098461218775247,0.0109411589582645,0.0121104505847,0.0133503962985642,0.0146554290100746,0.0160177765085154,0.0174272417327125,0.0180612195251893,0.0187182605107701,0.0193992036949888,0.0201049186051843,0.0208363064008395,0.0215943010243132,0.0223798703934334,0.0231940176374755,0.0240377823781041,0.0249122420569126,0.0258185133112581,0.0267577534001459,0.0277311616819865,0.0287399811461109,0.0297855
0.77,,0.0024469155046966,0.0026050281593473,0.0027733575997892,0.0029525640053871,0.0031433502144008,0.0033464644804806,0.0035627034072794,0.0037929150726911,0.0040380023549683,0.0042989264737637,0.0045767107599846,0.0048724446692432,0.0051872880546458,0.005522475715676,0.0058793222410152,0.0062592271642909,0.0070563181716381,0.0079276766529334,0.0088751558057355,0.0098995911902336,0.0110005748640408,0.0121762163224608,0.0134228955549572,0.0147350152396957,0.0161047609590115,0.0175218802766439,0.018159300882165,0.0188199099253382,0.0195045509679124,0.02021409825919,0.0209494578523959,0.0217115687616579,0.0225014041610766,0.0233199726274156,0.0241683194279994,0.0250475278554624,0.0259587206110548,0.0269030612382709,0.0278817556086307,0.0288960534615121,0.02994725
0.78,,0.002460131695929,0.0026190983429125,0.00278833695822,0.0029685112869529,0.0031603279635156,0.0033645392829989,0.0035819461516425,0.0038134012279477,0.0040598122667604,0.004322145679438,0.0046014303240657,0.0048987615405837,0.0052153054466547,0.0055523035111167,0.0059110774229596,0.0062930342749212,0.0070944305012931,0.0079704953323985,0.0089230919752194,0.0099530605029424,0.0110599907698171,0.0122419820602217,0.0134953948113502,0.0148146014693168,0.0161917454095077,0.0176165188205752,0.0182573822391406,0.0189215593399062,0.0196098982408359,0.0203232779131958,0.0210626093039524,0.0218288364990027,0.0226229379287199,0.0234459276173558,0.0242988564778948,0.0251828136540122,0.0260989279108515,0.027048369076396,0.0280323495352749,0.0290521257769134,0.0301089999999999
0.79,,0.0024733478871614,0.0026331685264778,0.0028033163166508,0.0029844585685187,0.0031773057126304,0.0033826140855173,0.0036011888960056,0.0038338873832043,0.0040816221785525,0.0043453648851124,0.0046261498881467,0.0049250784119241,0.0052433228386636,0.0055821313065574,0.005942832604904,0.0063268413855515,0.0071325428309482,0.0080133140118636,0.0089710281447034,0.0100065298156513,0.0111194066755934,0.0123077477979825,0.0135678940677431,0.0148941876989379,0.0162787298600038,0.0177111573645065,0.0183554635961163,0.0190232087544743,0.0197152455137595,0.0204324575672015,0.0211757607555089,0.0219461042363475,0.0227444716963631,0.0235718826072959,0.0244293935277901,0.025318099452562,0.0262391352106483,0.027193676914521,0.0281829434619192,0.0292081980923146,0.03027075
0.8,,0.0024865640783938,0.002647238710043,0.0028182956750815,0.0030004058500845,0.0031942834617453,0.0034006888880356,0.0036204316403687,0.0038543735384609,0.0041034320903446,0.0043685840907867,0.0046508694522278,0.0049513952832646,0.0052713402306725,0.005611959101998,0.0059745877868484,0.0063606484961819,0.0071706551606032,0.0080561326913287,0.0090189643141873,0.0100599991283602,0.0111788225813697,0.0123735135357433,0.0136403933241361,0.0149737739285589,0.0163657143104999,0.0178057959084378,0.018453544953092,0.0191248581690424,0.0198205927866829,0.0205416372212073,0.0212889122070654,0.0220633719736923,0.0228660054640063,0.023697837597236,0.0245599305776855,0.0254533852511119,0.026379342510445,0.0273389847526461,0.0283335373885634,0.0293642704077158,0.0304324999999999
0.81,,0.0024997802696262,0.0026613088936083,0.0028332750335123,0.0030163531316503,0.0032112612108601,0.003418763690554,0.0036396743847317,0.0038748596937175,0.0041252420021367,0.0043918032964611,0.0046755890163089,0.004977712154605,0.0052993576226814,0.0056417868974387,0.0060063429687928,0.0063944556068122,0.0072087674902583,0.0080989513707939,0.0090669004836712,0.0101134684410691,0.0112382384871459,0.0124392792735042,0.0137128925805291,0.0150533601581801,0.0164526987609961,0.0179004344523691,0.0185516263100677,0.0192265075836104,0.0199259400596066,0.0206508168752131,0.0214020636586219,0.022180639711037,0.0229875392316496,0.0238237925871761,0.0246904676275809,0.0255886710496617,0.0265195498102418,0.0274842925907711,0.0284841313152076,0.0295203427231171,0.03059425
0.82,,0.0025129964608586,0.0026753790771735,0.0028482543919431,0.0030323004132161,0.0032282389599749,0.0034368384930723,0.0036589171290948,0.0038953458489741,0.0041470519139288,0.0044150225021355,0.00470030858039,0.0050040290259454,0.0053273750146904,0.0056716146928794,0.0060380981507372,0.0064282627174425,0.0072468798199134,0.008141770050259,0.0091148366531552,0.0101669377537779,0.0112976543929222,0.0125050450112649,0.0137853918369219,0.0151329463878012,0.0165396832114922,0.0179950729963004,0.0186497076670434,0.0193281569981785,0.0200312873325301,0.0207599965292188,0.0215152151101784,0.0222979074483818,0.0231090729992928,0.0239497475771163,0.0248210046774762,0.0257239568482115,0.0266597571100385,0.0276296004288962,0.0286347252418518,0.0296764150385183,0.030756
0.83,,0.002526212652091,0.0026894492607388,0.0028632337503738,0.0030482476947819,0.0032452167090898,0.0034549132955907,0.0036781598734579,0.0039158320042307,0.0041688618257209,0.0044382417078098,0.0047250281444711,0.0050303458972859,0.0053553924066993,0.00570144248832,0.0060698533326816,0.0064620698280728,0.0072849921495684,0.0081845887297241,0.0091627728226391,0.0102204070664868,0.0113570702986985,0.0125708107490258,0.013857891093315,0.0152125326174224,0.0166266676619883,0.0180897115402318,0.0187477890240191,0.0194298064127466,0.0201366346054537,0.0208691761832246,0.0216283665617349,0.0224151751857266,0.0232306067669361,0.0240757025670564,0.0249515417273716,0.0258592426467613,0.0267999644098353,0.0277749082670212,0.028785319168496,0.0298324873539195,0.03091775
0.84,,0.0025394288433234,0.002703519444304,0.0028782131088046,0.0030641949763477,0.0032621944582046,0.003472988098109,0.003697402617821,0.0039363181594873,0.004190671737513,0.0044614609134842,0.0047497477085522,0.0050566627686263,0.0053834097987082,0.0057312702837607,0.0061016085146259,0.0064958769387032,0.0073231044792235,0.0082274074091892,0.009210708992123,0.0102738763791956,0.0114164862044748,0.0126365764867867,0.013930390349708,0.0152921188470435,0.0167136521124844,0.0181843500841631,0.0188458703809948,0.0195314558273146,0.0202419818783772,0.0209783558372303,0.0217415180132914,0.0225324429230713,0.0233521405345793,0.0242016575569965,0.0250820787772669,0.0259945284453111,0.026940171709632,0.0279202161051463,0.0289359130951402,0.0299885596693208,0.0310795
0.85,,0.0025526450345559,0.0027175896278693,0.0028931924672354,0.0030801422579135,0.0032791722073195,0.0034910629006274,0.0037166453621841,0.0039568043147438,0.0042124816493051,0.0044846801191585,0.0047744672726333,0.0050829796399668,0.0054114271907171,0.0057610980792014,0.0061333636965703,0.0065296840493335,0.0073612168088785,0.0082702260886544,0.009258645161607,0.0103273456919045,0.011475902110251,0.0127023422245475,0.0140028896061009,0.0153717050766646,0.0168006365629806,0.0182789886280944,0.0189439517379705,0.0196331052418827,0.0203473291513008,0.0210875354912361,0.0218546694648478,0.0226497106604161,0.0234736743022226,0.0243276125469367,0.0252126158271623,0.0261298142438609,0.0270803790094288,0.0280655239432713,0.0290865070217845,0.030144631984722,0.03124125
0.86,,0.0025658612257883,0.0027316598114345,0.0029081718256662,0.0030960895394793,0.0032961499564343,0.0035091377031457,0.0037358881065472,0.0039772904700004,0.0042342915610972,0.0045078993248329,0.0047991868367144,0.0051092965113072,0.005439444582726,0.0057909258746421,0.0061651188785147,0.0065634911599638,0.0073993291385336,0.0083130447681195,0.0093065813310909,0.0103808150046133,0.0115353180160273,0.0127681079623083,0.0140753888624939,0.0154512913062857,0.0168876210134767,0.0183736271720257,0.0190420330949462,0.0197347546564507,0.0204526764242243,0.0211967151452418,0.0219678209164043,0.0227669783977609,0.0235952080698658,0.0244535675368768,0.0253431528770577,0.0262651000424108,0.0272205863092255,0.0282108317813963,0.0292371009484287,0.0303007043001232,0.031403
